2025-04-17 17:46:56,114 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:46:56,114 - INFO - 当前评分模式: ['strict_deviation']
2025-04-17 17:46:56,114 - INFO - 
==================================================
2025-04-17 17:46:56,114 - INFO - 开始执行网格搜索...
2025-04-17 17:46:56,117 - INFO - [els-1] Starting grid search...
2025-04-17 17:46:56,816 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:04,170 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,171 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,171 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,216 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,357 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,358 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,358 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,358 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,359 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,372 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:04,454 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.3, P=0.2691, R=0.4286, F1=0.3306
2025-04-17 17:47:04,454 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.4, P=0.2708, R=0.4244, F1=0.3306
2025-04-17 17:47:04,454 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.2715, R=0.4244, F1=0.3311
2025-04-17 17:47:04,731 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.6, P=0.2752, R=0.4244, F1=0.3339
2025-04-17 17:47:04,732 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.7, P=0.2775, R=0.4244, F1=0.3355
2025-04-17 17:47:04,732 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.8, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,732 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.9, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,774 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,774 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.1, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,774 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.2, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,775 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.3, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,775 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.4, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,775 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,775 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.6, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,775 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.7, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:04,775 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.8, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:04,775 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.9, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.1, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.2, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.3, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.4, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.6, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.7, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.8, P=0.2849, R=0.4202, F1=0.3396
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.9, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:04,776 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:04,777 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.1, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:04,782 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.2, P=0.2787, R=0.4076, F1=0.3311
2025-04-17 17:47:04,787 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.3, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:04,813 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.4, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:04,823 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.2812, R=0.4076, F1=0.3328
2025-04-17 17:47:04,823 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.6, P=0.2828, R=0.4076, F1=0.3339
2025-04-17 17:47:04,827 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.7, P=0.2832, R=0.4034, F1=0.3328
2025-04-17 17:47:04,827 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.8, P=0.2879, R=0.3992, F1=0.3345
2025-04-17 17:47:04,900 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.9, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:04,901 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:04,938 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:04,972 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:04,974 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:04,974 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:04,994 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,013 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,013 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,051 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,058 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.8, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,058 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.9, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,059 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,059 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,081 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,081 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,089 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,132 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,144 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,155 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,162 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,175 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,220 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,220 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,299 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,299 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,299 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,302 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:05,313 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.3, P=0.2691, R=0.4286, F1=0.3306
2025-04-17 17:47:05,374 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.4, P=0.2708, R=0.4244, F1=0.3306
2025-04-17 17:47:05,376 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.2715, R=0.4244, F1=0.3311
2025-04-17 17:47:05,432 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.6, P=0.2752, R=0.4244, F1=0.3339
2025-04-17 17:47:05,432 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.7, P=0.2775, R=0.4244, F1=0.3355
2025-04-17 17:47:05,462 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.8, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,462 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.9, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,462 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,480 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.1, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,483 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.2, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,522 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.3, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,522 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.4, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,522 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,523 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.6, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,525 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.7, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:05,529 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.8, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:05,542 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.9, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:05,548 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:05,604 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.1, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:05,613 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.2, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:05,614 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.3, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:05,624 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.4, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:05,631 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:05,671 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.6, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:05,686 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.7, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:47:05,708 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.8, P=0.2849, R=0.4202, F1=0.3396
2025-04-17 17:47:05,708 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.9, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:05,723 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:05,730 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.1, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:05,730 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.2, P=0.2787, R=0.4076, F1=0.3311
2025-04-17 17:47:05,951 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.3, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:05,951 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.4, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:05,951 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.2812, R=0.4076, F1=0.3328
2025-04-17 17:47:05,951 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.6, P=0.2828, R=0.4076, F1=0.3339
2025-04-17 17:47:05,951 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.7, P=0.2832, R=0.4034, F1=0.3328
2025-04-17 17:47:05,951 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.8, P=0.2879, R=0.3992, F1=0.3345
2025-04-17 17:47:05,952 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.9, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:05,952 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:05,952 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,954 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,954 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,954 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,954 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:05,954 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,006 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,006 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,006 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.8, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,176 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.9, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,177 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,178 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,178 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,181 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,265 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,294 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:06,303 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.3, P=0.2691, R=0.4286, F1=0.3306
2025-04-17 17:47:06,411 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.4, P=0.2708, R=0.4244, F1=0.3306
2025-04-17 17:47:06,411 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.2715, R=0.4244, F1=0.3311
2025-04-17 17:47:06,411 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.6, P=0.2752, R=0.4244, F1=0.3339
2025-04-17 17:47:06,411 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.7, P=0.2775, R=0.4244, F1=0.3355
2025-04-17 17:47:06,411 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.8, P=0.2793, R=0.4202, F1=0.3356
