2025-05-07 21:29:30,803 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 21:29:30,803 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 21:29:30,803 - INFO - 
==================================================
2025-05-07 21:29:30,803 - INFO - 开始执行网格搜索...
2025-05-07 21:29:30,809 - INFO - [machine-1-1] Starting grid search...
2025-05-07 21:30:31,963 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 21:51:08,310 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:08,770 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:08,771 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:08,771 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:09,531 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:09,532 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.1361, R=0.8667, F1=0.2353
2025-05-07 21:51:10,752 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:11,883 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:13,240 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:13,666 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:13,666 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:14,144 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:14,145 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:14,145 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:14,275 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:14,276 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:14,276 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:14,695 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:14,696 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:14,822 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:14,823 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.1361, R=0.8667, F1=0.2353
2025-05-07 21:51:14,983 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:15,338 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:15,338 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:15,353 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:15,607 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:36,295 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:38,435 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:38,436 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:39,167 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:39,797 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:40,119 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:40,246 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:40,247 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:41,098 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:41,857 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.1361, R=0.8667, F1=0.2353
2025-05-07 21:51:41,858 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:41,858 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:41,858 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:42,110 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:42,630 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:42,631 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:43,395 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:44,345 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:44,532 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.0, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:45,955 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.5, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:46,947 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.0, P=0.1340, R=0.8667, F1=0.2321
2025-05-07 21:51:47,588 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:47,817 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:51,366 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:51,367 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.0, P=0.1361, R=0.8667, F1=0.2353
2025-05-07 21:51:51,367 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,367 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,367 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,368 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,368 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,368 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,368 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.5, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,368 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.3, threshold=7.0, P=0.1398, R=0.8667, F1=0.2407
2025-05-07 21:51:51,368 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:51,369 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:51:51,369 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:52:07,111 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:08,435 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:12,202 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:12,203 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.1368, R=0.8667, F1=0.2364
2025-05-07 21:52:13,290 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:13,291 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:14,412 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:14,875 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:15,171 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:16,185 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:16,957 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:16,957 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:16,958 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:52:17,284 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:52:17,327 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:52:17,832 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:17,833 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:18,897 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:19,228 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.1368, R=0.8667, F1=0.2364
2025-05-07 21:52:19,232 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:19,807 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:21,126 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:21,631 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:22,474 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:22,823 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:23,027 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:23,687 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:23,688 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:52:23,688 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:52:23,688 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.1347, R=0.8667, F1=0.2332
2025-05-07 21:52:23,992 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:24,390 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:24,391 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.1354, R=0.8667, F1=0.2342
2025-05-07 21:52:25,109 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.1368, R=0.8667, F1=0.2364
2025-05-07 21:52:25,110 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:27,023 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:38,158 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:39,855 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:41,131 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:42,624 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:45,306 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:45,307 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.1405, R=0.8667, F1=0.2419
2025-05-07 21:52:45,579 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.0, P=0.1635, R=0.8667, F1=0.2751
2025-05-07 21:52:47,160 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.5, P=0.1635, R=0.8667, F1=0.2751
2025-05-07 21:52:47,161 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.0, P=0.1635, R=0.8667, F1=0.2751
2025-05-07 21:52:47,729 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.5, P=0.1613, R=0.8333, F1=0.2703
2025-05-07 21:52:47,985 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.0, P=0.1613, R=0.8333, F1=0.2703
2025-05-07 21:52:49,139 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.5, P=0.1613, R=0.8333, F1=0.2703
2025-05-07 21:52:50,044 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.0, P=0.1477, R=0.7333, F1=0.2458
2025-05-07 21:52:50,312 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.5, P=0.1528, R=0.7333, F1=0.2529
2025-05-07 21:52:50,399 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.0, P=0.1528, R=0.7333, F1=0.2529
2025-05-07 21:52:50,643 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.5, P=0.1538, R=0.7333, F1=0.2543
2025-05-07 21:52:50,753 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.0, P=0.1538, R=0.7333, F1=0.2543
2025-05-07 21:52:50,754 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.5, P=0.1439, R=0.6667, F1=0.2367
2025-05-07 21:52:51,537 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.0, P=0.1460, R=0.6667, F1=0.2395
2025-05-07 21:52:52,013 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.5, P=0.1481, R=0.6667, F1=0.2424
2025-05-07 21:52:52,014 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.5, threshold=7.0, P=0.1481, R=0.6667, F1=0.2424
2025-05-07 21:52:52,447 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:52:53,723 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:52:54,783 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:52:55,736 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.1840, R=0.7667, F1=0.2968
2025-05-07 21:52:56,027 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.1855, R=0.7667, F1=0.2987
2025-05-07 21:52:56,253 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.1855, R=0.7667, F1=0.2987
2025-05-07 21:52:56,253 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.1724, R=0.6667, F1=0.2740
2025-05-07 21:52:56,593 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.1727, R=0.6333, F1=0.2714
2025-05-07 21:52:56,717 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.1727, R=0.6333, F1=0.2714
2025-05-07 21:52:56,839 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.1759, R=0.6333, F1=0.2754
2025-05-07 21:52:56,840 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.1759, R=0.6333, F1=0.2754
2025-05-07 21:52:57,283 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.1635, R=0.5667, F1=0.2537
2025-05-07 21:52:57,283 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.1667, R=0.5667, F1=0.2576
2025-05-07 21:52:57,522 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.1700, R=0.5667, F1=0.2615
2025-05-07 21:53:00,513 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.1700, R=0.5667, F1=0.2615
2025-05-07 21:53:07,237 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:53:09,072 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:53:10,218 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:53:11,755 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.1840, R=0.7667, F1=0.2968
2025-05-07 21:53:13,300 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.1855, R=0.7667, F1=0.2987
2025-05-07 21:53:13,504 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.1855, R=0.7667, F1=0.2987
2025-05-07 21:53:18,289 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.1724, R=0.6667, F1=0.2740
2025-05-07 21:53:18,547 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.1727, R=0.6333, F1=0.2714
2025-05-07 21:53:20,699 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.1727, R=0.6333, F1=0.2714
2025-05-07 21:53:21,830 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.1759, R=0.6333, F1=0.2754
2025-05-07 21:53:23,964 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.1759, R=0.6333, F1=0.2754
2025-05-07 21:53:23,965 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.1635, R=0.5667, F1=0.2537
2025-05-07 21:53:23,965 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.1667, R=0.5667, F1=0.2576
2025-05-07 21:53:24,188 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.1700, R=0.5667, F1=0.2615
2025-05-07 21:53:24,305 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.1700, R=0.5667, F1=0.2615
2025-05-07 21:53:24,522 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:53:24,774 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:53:24,923 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-07 21:53:24,923 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.1840, R=0.7667, F1=0.2968
2025-05-07 21:53:25,494 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.1855, R=0.7667, F1=0.2987
2025-05-07 21:53:25,785 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.1855, R=0.7667, F1=0.2987
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.1724, R=0.6667, F1=0.2740
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.1727, R=0.6333, F1=0.2714
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.1727, R=0.6333, F1=0.2714
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.1759, R=0.6333, F1=0.2754
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.1759, R=0.6333, F1=0.2754
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.1635, R=0.5667, F1=0.2537
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.1667, R=0.5667, F1=0.2576
2025-05-07 21:53:25,786 - INFO - [machine-3-4.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.1700, R=0.5667, F1=0.2615
