2025-04-17 17:49:03,684 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:49:03,685 - INFO - 当前评分模式: ['mean_ratio']
2025-04-17 17:49:03,685 - INFO - 
==================================================
2025-04-17 17:49:03,685 - INFO - 开始执行网格搜索...
2025-04-17 17:49:03,688 - INFO - [els-1] Starting grid search...
2025-04-17 17:49:04,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:12,580 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,580 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,581 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,581 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,581 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,639 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,640 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,759 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,878 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,879 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,880 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:12,880 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,154 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,154 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,154 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,154 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,155 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,155 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,155 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,228 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,229 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,229 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,229 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,229 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,264 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,265 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,265 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.8, P=0.2689, R=0.4328, F1=0.3317
2025-04-17 17:49:13,265 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,266 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,266 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,266 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,266 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,266 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,267 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,268 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,269 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,269 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,269 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,269 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,662 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,662 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,662 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,662 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,663 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,663 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,663 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,663 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,664 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,664 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,665 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,665 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,665 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,665 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,665 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,665 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,690 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,690 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,690 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,690 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,721 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,721 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,722 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,723 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,723 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,723 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,723 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,723 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,723 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,859 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,860 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,860 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,860 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,860 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,944 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,948 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,948 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,948 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,948 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:13,948 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:13,949 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.8, P=0.2689, R=0.4328, F1=0.3317
2025-04-17 17:49:13,950 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,969 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,970 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,976 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,976 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,996 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:13,999 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,003 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,006 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,119 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,119 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,120 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,120 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,120 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,121 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,137 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,177 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:14,237 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,237 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,237 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,238 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,238 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,241 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,242 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,242 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,248 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,291 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,292 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,292 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,292 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,294 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,372 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,373 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,373 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,373 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,402 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,409 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,419 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,435 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,438 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,441 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,459 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,459 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,461 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,462 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,493 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,493 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,512 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,517 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,530 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,570 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,675 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:14,675 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.1, P=0.2703, R=0.4328, F1=0.3328
