2025-04-17 17:47:58,434 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:47:58,434 - INFO - 当前评分模式: ['deviation']
2025-04-17 17:47:58,434 - INFO - 
==================================================
2025-04-17 17:47:58,434 - INFO - 开始执行网格搜索...
2025-04-17 17:47:58,437 - INFO - [els-1] Starting grid search...
2025-04-17 17:47:59,274 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,002 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,006 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,007 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,024 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,049 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,072 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,072 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,080 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,097 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,103 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,104 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,104 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,176 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,176 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,198 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,203 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,234 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,235 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,237 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,245 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,263 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,329 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,329 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,329 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,329 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,352 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,388 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,416 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,416 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,430 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,431 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,440 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,454 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,470 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,482 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,565 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,565 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,565 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,567 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,599 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,599 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,600 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,600 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,605 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,609 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,617 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,617 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,623 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,682 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,688 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,712 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,722 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,736 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,743 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,750 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,759 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,776 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,810 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,814 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,848 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,848 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:08,866 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,050 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,050 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,093 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,097 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,097 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,221 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,334 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,335 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,335 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,335 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,335 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,335 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,336 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,336 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,336 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,336 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,336 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,479 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,481 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,484 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=0.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,484 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,517 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,518 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,518 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,518 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,518 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,520 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,547 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,548 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,699 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=1.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,700 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,700 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,701 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,701 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,701 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,701 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,701 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,701 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,701 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,720 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=2.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,722 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,722 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,744 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,744 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,748 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,830 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,831 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,831 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,843 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,987 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=3.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,987 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,987 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,987 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,987 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,987 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,988 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,988 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:09,989 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,017 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=4.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,051 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,085 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,109 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,129 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,139 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,140 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,152 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=5.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,156 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,168 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,328 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,329 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,329 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,329 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,392 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=6.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.0, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.1, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.2, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.3, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.4, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,394 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,395 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.6, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,395 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.7, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,395 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.8, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,395 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=0.9, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,395 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,395 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=1.1, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,490 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=1.2, P=0.2843, R=0.4958, F1=0.3614
2025-04-17 17:48:10,490 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.5, threshold=1.3, P=0.2843, R=0.4958, F1=0.3614
