2025-05-07 23:36:54,998 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 23:36:54,998 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 23:36:54,998 - INFO - 
==================================================
2025-05-07 23:36:54,998 - INFO - 开始执行网格搜索...
2025-05-07 23:36:55,002 - INFO - [machine-1-1] Starting grid search...
2025-05-07 23:37:41,167 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 00:08:52,799 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.1712, R=0.6333, F1=0.2695
2025-05-08 00:08:52,979 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.1863, R=0.6333, F1=0.2879
2025-05-08 00:08:52,980 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.1667, R=0.5333, F1=0.2540
2025-05-08 00:08:52,980 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.1702, R=0.5333, F1=0.2581
2025-05-08 00:08:56,884 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.1702, R=0.5333, F1=0.2581
2025-05-08 00:08:56,884 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.1613, R=0.5000, F1=0.2439
2025-05-08 00:09:07,480 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.1613, R=0.5000, F1=0.2439
2025-05-08 00:09:14,671 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.1573, R=0.4667, F1=0.2353
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.1870, R=0.7667, F1=0.3007
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.1864, R=0.7333, F1=0.2973
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.1681, R=0.6333, F1=0.2657
2025-05-08 00:09:14,672 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.1712, R=0.6333, F1=0.2695
2025-05-08 00:09:14,673 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.1863, R=0.6333, F1=0.2879
2025-05-08 00:09:18,915 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.1667, R=0.5333, F1=0.2540
2025-05-08 00:09:18,915 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.1702, R=0.5333, F1=0.2581
2025-05-08 00:09:18,915 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.1702, R=0.5333, F1=0.2581
2025-05-08 00:09:18,916 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.1613, R=0.5000, F1=0.2439
2025-05-08 00:09:21,871 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.1613, R=0.5000, F1=0.2439
2025-05-08 00:09:21,872 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:21,872 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:23,959 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:23,960 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.1573, R=0.4667, F1=0.2353
2025-05-08 00:09:23,960 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.1805, R=0.8000, F1=0.2945
2025-05-08 00:09:23,960 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.1870, R=0.7667, F1=0.3007
2025-05-08 00:09:23,960 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.1864, R=0.7333, F1=0.2973
2025-05-08 00:09:23,960 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.1681, R=0.6333, F1=0.2657
2025-05-08 00:09:26,936 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.1712, R=0.6333, F1=0.2695
2025-05-08 00:09:26,936 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.1863, R=0.6333, F1=0.2879
2025-05-08 00:09:28,918 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.1667, R=0.5333, F1=0.2540
2025-05-08 00:09:29,163 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.1702, R=0.5333, F1=0.2581
2025-05-08 00:09:29,164 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.1702, R=0.5333, F1=0.2581
2025-05-08 00:09:29,164 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.1613, R=0.5000, F1=0.2439
2025-05-08 00:09:29,164 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.1613, R=0.5000, F1=0.2439
2025-05-08 00:09:29,164 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:29,165 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:29,165 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.1556, R=0.4667, F1=0.2333
2025-05-08 00:09:29,165 - INFO - [machine-3-4.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.1573, R=0.4667, F1=0.2353
2025-05-08 00:09:29,324 - INFO - [machine-3-8] Starting grid search...
2025-05-08 00:10:14,500 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:14,501 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:14,501 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:27,464 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:40,839 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:44,049 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:44,050 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,414 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,415 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,415 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,415 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,415 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,415 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,416 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:47,417 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:49,089 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:49,421 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:49,659 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:54,202 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:54,203 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:56,937 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:10:56,938 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:03,051 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:03,052 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:03,052 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:15,924 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:21,413 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:21,414 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:21,414 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:21,414 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:21,414 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:26,914 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:31,372 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:56,901 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:57,004 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:57,004 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:57,237 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:57,238 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:58,116 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:58,117 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:58,894 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,374 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,375 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,375 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,375 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,632 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,633 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,633 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,716 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:11:59,716 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,315 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:00,316 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:06,428 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:09,303 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:09,304 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:23,022 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:23,022 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:23,023 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:23,023 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:23,023 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:32,086 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:32,087 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,010 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,010 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,010 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,010 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,010 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:12:44,011 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:10,174 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:10,175 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:10,175 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:10,175 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:10,755 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:11,779 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:12,054 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:12,083 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:12,083 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:12,083 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:12,566 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-08 00:13:12,567 - INFO - [machine-3-8.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
