2025-05-08 02:57:30,651 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_all', visual_dir='./visual/machine/neighbor_all', num_workers=36, gif_duration=500)
2025-05-08 02:57:30,651 - INFO - 当前评分模式: ['value_times_range']
2025-05-08 02:57:30,651 - INFO - 
==================================================
2025-05-08 02:57:30,651 - INFO - 开始执行网格搜索...
2025-05-08 02:57:30,660 - INFO - [machine-1-1] Starting grid search...
2025-05-08 02:58:16,850 - INFO - [machine-1-1.txt] mode=value_times_range, all=None, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 03:10:06,714 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 11, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 03:10:06,714 - INFO - 正在计算异常分数...
2025-05-08 03:10:06,868 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 33, 34, 35, 36, 37}
2025-05-08 03:10:06,868 - INFO - 正在为时间段 21230-21295 生成可视化
2025-05-08 03:10:06,868 - INFO - 正在为时间段 21230-21295 生成异常图可视化
2025-05-08 03:10:06,869 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:06,871 - DEBUG - 边统计: 正常边 606 条, 异常边 90 条
2025-05-08 03:10:06,961 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-11/seg_0_21230_21295.png
2025-05-08 03:10:07,230 - INFO - 成功保存时间段 21230-21295 的可视化结果
2025-05-08 03:10:07,230 - INFO - 
正在处理时间段 2/3: 27825-27950
2025-05-08 03:10:07,230 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 7, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 34, 35, 36, 37}
2025-05-08 03:10:07,230 - INFO - 正在计算异常分数...
2025-05-08 03:10:07,525 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 33, 34, 35, 36, 37}
2025-05-08 03:10:07,525 - INFO - 正在为时间段 27825-27950 生成可视化
2025-05-08 03:10:07,525 - INFO - 正在为时间段 27825-27950 生成异常图可视化
2025-05-08 03:10:07,525 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:07,528 - DEBUG - 边统计: 正常边 624 条, 异常边 72 条
2025-05-08 03:10:07,594 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-11/seg_1_27825_27950.png
2025-05-08 03:10:07,857 - INFO - 成功保存时间段 27825-27950 的可视化结果
2025-05-08 03:10:07,857 - INFO - 
正在处理时间段 3/3: 27995-28000
2025-05-08 03:10:07,857 - INFO - 该时间段的真实异常节点: {10, 11}
2025-05-08 03:10:07,857 - INFO - 正在计算异常分数...
2025-05-08 03:10:07,863 - INFO - 检测到的异常节点: {2, 3, 4, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37}
2025-05-08 03:10:07,863 - INFO - 正在为时间段 27995-28000 生成可视化
2025-05-08 03:10:07,863 - INFO - 正在为时间段 27995-28000 生成异常图可视化
2025-05-08 03:10:07,863 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:07,865 - DEBUG - 边统计: 正常边 468 条, 异常边 84 条
2025-05-08 03:10:07,934 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-11/seg_2_27995_28000.png
2025-05-08 03:10:08,195 - INFO - 成功保存时间段 27995-28000 的可视化结果
2025-05-08 03:10:08,195 - INFO - 正在从 ./visual/machine/neighbor_all/value_times_range/machine-3-11 中的图像创建GIF
2025-05-08 03:10:08,364 - INFO - GIF已保存到 ./visual/machine/neighbor_all/value_times_range/machine-3-11/machine-3-11.gif
2025-05-08 03:10:08,367 - INFO - 
==================================================
2025-05-08 03:10:08,367 - INFO - 开始数据集可视化: machine-3-3
2025-05-08 03:10:08,367 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=7.0
2025-05-08 03:10:08,367 - INFO - ==================================================

2025-05-08 03:10:08,367 - INFO - 正在加载数据集 machine-3-3 的数据
2025-05-08 03:10:08,371 - INFO - 数据加载成功。训练集形状: (23703, 38), 测试集形状: (23703, 38)
2025-05-08 03:10:08,371 - INFO - 正在计算边缘统计量...
2025-05-08 03:10:36,277 - INFO - 已计算 623 条边的统计量
2025-05-08 03:10:36,278 - INFO - 为每个节点使用所有邻居
2025-05-08 03:10:36,278 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/value_times_range/machine-3-3
2025-05-08 03:10:36,359 - INFO - 在数据集中发现 26 个异常时间段
2025-05-08 03:10:36,359 - INFO - 
正在处理时间段 1/26: 739-741
2025-05-08 03:10:36,360 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:36,360 - INFO - 正在计算异常分数...
2025-05-08 03:10:36,360 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:36,360 - INFO - 正在为时间段 739-741 生成可视化
2025-05-08 03:10:36,360 - INFO - 正在为时间段 739-741 生成异常图可视化
2025-05-08 03:10:36,362 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:36,366 - DEBUG - 边统计: 正常边 600 条, 异常边 330 条
2025-05-08 03:10:36,445 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_0_739_741.png
2025-05-08 03:10:36,711 - INFO - 成功保存时间段 739-741 的可视化结果
2025-05-08 03:10:36,711 - INFO - 
正在处理时间段 2/26: 1808-1813
2025-05-08 03:10:36,711 - INFO - 该时间段的真实异常节点: {18}
2025-05-08 03:10:36,711 - INFO - 正在计算异常分数...
2025-05-08 03:10:36,718 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 10, 12, 13, 15, 16, 18, 19, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 03:10:36,718 - INFO - 正在为时间段 1808-1813 生成可视化
2025-05-08 03:10:36,718 - INFO - 正在为时间段 1808-1813 生成异常图可视化
2025-05-08 03:10:36,719 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:36,722 - DEBUG - 边统计: 正常边 868 条, 异常边 188 条
2025-05-08 03:10:36,917 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_1_1808_1813.png
2025-05-08 03:10:37,182 - INFO - 成功保存时间段 1808-1813 的可视化结果
2025-05-08 03:10:37,182 - INFO - 
正在处理时间段 3/26: 2179-2181
2025-05-08 03:10:37,182 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:37,182 - INFO - 正在计算异常分数...
2025-05-08 03:10:37,182 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:37,182 - INFO - 正在为时间段 2179-2181 生成可视化
2025-05-08 03:10:37,182 - INFO - 正在为时间段 2179-2181 生成异常图可视化
2025-05-08 03:10:37,182 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:37,186 - DEBUG - 边统计: 正常边 312 条, 异常边 558 条
2025-05-08 03:10:37,253 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_2_2179_2181.png
2025-05-08 03:10:37,516 - INFO - 成功保存时间段 2179-2181 的可视化结果
2025-05-08 03:10:37,516 - INFO - 
正在处理时间段 4/26: 3619-3621
2025-05-08 03:10:37,516 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:37,516 - INFO - 正在计算异常分数...
2025-05-08 03:10:37,516 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:37,516 - INFO - 正在为时间段 3619-3621 生成可视化
2025-05-08 03:10:37,516 - INFO - 正在为时间段 3619-3621 生成异常图可视化
2025-05-08 03:10:37,516 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:37,520 - DEBUG - 边统计: 正常边 660 条, 异常边 210 条
2025-05-08 03:10:37,588 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_3_3619_3621.png
2025-05-08 03:10:37,849 - INFO - 成功保存时间段 3619-3621 的可视化结果
2025-05-08 03:10:37,849 - INFO - 
正在处理时间段 5/26: 4561-4577
2025-05-08 03:10:37,849 - INFO - 该时间段的真实异常节点: {1, 6, 7, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 35, 36, 37, 38}
2025-05-08 03:10:37,849 - INFO - 正在计算异常分数...
2025-05-08 03:10:37,888 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 03:10:37,888 - INFO - 正在为时间段 4561-4577 生成可视化
2025-05-08 03:10:37,888 - INFO - 正在为时间段 4561-4577 生成异常图可视化
2025-05-08 03:10:37,888 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:37,892 - DEBUG - 边统计: 正常边 802 条, 异常边 190 条
2025-05-08 03:10:37,959 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_4_4561_4577.png
2025-05-08 03:10:38,266 - INFO - 成功保存时间段 4561-4577 的可视化结果
2025-05-08 03:10:38,266 - INFO - 
正在处理时间段 6/26: 5059-5061
2025-05-08 03:10:38,267 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:38,267 - INFO - 正在计算异常分数...
2025-05-08 03:10:38,267 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:38,267 - INFO - 正在为时间段 5059-5061 生成可视化
2025-05-08 03:10:38,267 - INFO - 正在为时间段 5059-5061 生成异常图可视化
2025-05-08 03:10:38,267 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:38,271 - DEBUG - 边统计: 正常边 574 条, 异常边 296 条
2025-05-08 03:10:38,342 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_5_5059_5061.png
2025-05-08 03:10:38,604 - INFO - 成功保存时间段 5059-5061 的可视化结果
2025-05-08 03:10:38,604 - INFO - 
正在处理时间段 7/26: 5449-5452
2025-05-08 03:10:38,604 - INFO - 该时间段的真实异常节点: {12, 13, 15, 16, 17}
2025-05-08 03:10:38,604 - INFO - 正在计算异常分数...
2025-05-08 03:10:38,604 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:38,604 - INFO - 正在为时间段 5449-5452 生成可视化
2025-05-08 03:10:38,604 - INFO - 正在为时间段 5449-5452 生成异常图可视化
2025-05-08 03:10:38,604 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:38,608 - DEBUG - 边统计: 正常边 784 条, 异常边 208 条
2025-05-08 03:10:38,678 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_6_5449_5452.png
2025-05-08 03:10:38,955 - INFO - 成功保存时间段 5449-5452 的可视化结果
2025-05-08 03:10:38,955 - INFO - 
正在处理时间段 8/26: 6499-6501
2025-05-08 03:10:38,955 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:38,955 - INFO - 正在计算异常分数...
2025-05-08 03:10:38,956 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:38,956 - INFO - 正在为时间段 6499-6501 生成可视化
2025-05-08 03:10:38,956 - INFO - 正在为时间段 6499-6501 生成异常图可视化
2025-05-08 03:10:38,956 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:38,960 - DEBUG - 边统计: 正常边 550 条, 异常边 380 条
2025-05-08 03:10:39,028 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_7_6499_6501.png
2025-05-08 03:10:39,290 - INFO - 成功保存时间段 6499-6501 的可视化结果
2025-05-08 03:10:39,290 - INFO - 
正在处理时间段 9/26: 7939-7941
2025-05-08 03:10:39,290 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:39,290 - INFO - 正在计算异常分数...
2025-05-08 03:10:39,290 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:39,290 - INFO - 正在为时间段 7939-7941 生成可视化
2025-05-08 03:10:39,290 - INFO - 正在为时间段 7939-7941 生成异常图可视化
2025-05-08 03:10:39,291 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:39,294 - DEBUG - 边统计: 正常边 458 条, 异常边 412 条
2025-05-08 03:10:39,361 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_8_7939_7941.png
2025-05-08 03:10:39,623 - INFO - 成功保存时间段 7939-7941 的可视化结果
2025-05-08 03:10:39,623 - INFO - 
正在处理时间段 10/26: 8407-8413
2025-05-08 03:10:39,623 - INFO - 该时间段的真实异常节点: {12, 13, 15, 16, 17}
2025-05-08 03:10:39,623 - INFO - 正在计算异常分数...
2025-05-08 03:10:39,633 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36, 37, 38}
2025-05-08 03:10:39,633 - INFO - 正在为时间段 8407-8413 生成可视化
2025-05-08 03:10:39,633 - INFO - 正在为时间段 8407-8413 生成异常图可视化
2025-05-08 03:10:39,633 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:39,637 - DEBUG - 边统计: 正常边 914 条, 异常边 140 条
2025-05-08 03:10:39,705 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_9_8407_8413.png
2025-05-08 03:10:39,969 - INFO - 成功保存时间段 8407-8413 的可视化结果
2025-05-08 03:10:39,969 - INFO - 
正在处理时间段 11/26: 9737-9739
2025-05-08 03:10:39,969 - INFO - 该时间段的真实异常节点: {16, 17, 15}
2025-05-08 03:10:39,969 - INFO - 正在计算异常分数...
2025-05-08 03:10:39,970 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:39,970 - INFO - 正在为时间段 9737-9739 生成可视化
2025-05-08 03:10:39,970 - INFO - 正在为时间段 9737-9739 生成异常图可视化
2025-05-08 03:10:39,970 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:39,973 - DEBUG - 边统计: 正常边 584 条, 异常边 470 条
2025-05-08 03:10:40,132 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_10_9737_9739.png
2025-05-08 03:10:40,395 - INFO - 成功保存时间段 9737-9739 的可视化结果
2025-05-08 03:10:40,395 - INFO - 
正在处理时间段 12/26: 10819-10821
2025-05-08 03:10:40,395 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:40,395 - INFO - 正在计算异常分数...
2025-05-08 03:10:40,395 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:40,395 - INFO - 正在为时间段 10819-10821 生成可视化
2025-05-08 03:10:40,395 - INFO - 正在为时间段 10819-10821 生成异常图可视化
2025-05-08 03:10:40,395 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:40,399 - DEBUG - 边统计: 正常边 504 条, 异常边 366 条
2025-05-08 03:10:40,464 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_11_10819_10821.png
2025-05-08 03:10:40,721 - INFO - 成功保存时间段 10819-10821 的可视化结果
2025-05-08 03:10:40,721 - INFO - 
正在处理时间段 13/26: 12259-12261
2025-05-08 03:10:40,721 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:40,721 - INFO - 正在计算异常分数...
2025-05-08 03:10:40,722 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:40,722 - INFO - 正在为时间段 12259-12261 生成可视化
2025-05-08 03:10:40,722 - INFO - 正在为时间段 12259-12261 生成异常图可视化
2025-05-08 03:10:40,722 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:40,725 - DEBUG - 边统计: 正常边 472 条, 异常边 458 条
2025-05-08 03:10:40,792 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_12_12259_12261.png
2025-05-08 03:10:41,050 - INFO - 成功保存时间段 12259-12261 的可视化结果
2025-05-08 03:10:41,050 - INFO - 
正在处理时间段 14/26: 13699-13701
2025-05-08 03:10:41,051 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:41,051 - INFO - 正在计算异常分数...
2025-05-08 03:10:41,051 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:41,051 - INFO - 正在为时间段 13699-13701 生成可视化
2025-05-08 03:10:41,051 - INFO - 正在为时间段 13699-13701 生成异常图可视化
2025-05-08 03:10:41,051 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:41,054 - DEBUG - 边统计: 正常边 472 条, 异常边 458 条
2025-05-08 03:10:41,121 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_13_13699_13701.png
2025-05-08 03:10:41,380 - INFO - 成功保存时间段 13699-13701 的可视化结果
2025-05-08 03:10:41,380 - INFO - 
正在处理时间段 15/26: 13827-13829
2025-05-08 03:10:41,380 - INFO - 该时间段的真实异常节点: {17}
2025-05-08 03:10:41,380 - INFO - 正在计算异常分数...
2025-05-08 03:10:41,380 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:41,380 - INFO - 正在为时间段 13827-13829 生成可视化
2025-05-08 03:10:41,380 - INFO - 正在为时间段 13827-13829 生成异常图可视化
2025-05-08 03:10:41,381 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:41,384 - DEBUG - 边统计: 正常边 654 条, 异常边 336 条
2025-05-08 03:10:41,451 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_14_13827_13829.png
2025-05-08 03:10:41,712 - INFO - 成功保存时间段 13827-13829 的可视化结果
2025-05-08 03:10:41,712 - INFO - 
正在处理时间段 16/26: 14476-14485
2025-05-08 03:10:41,712 - INFO - 该时间段的真实异常节点: {14}
2025-05-08 03:10:41,712 - INFO - 正在计算异常分数...
2025-05-08 03:10:41,729 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 03:10:41,729 - INFO - 正在为时间段 14476-14485 生成可视化
2025-05-08 03:10:41,729 - INFO - 正在为时间段 14476-14485 生成异常图可视化
2025-05-08 03:10:41,729 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:41,732 - DEBUG - 边统计: 正常边 926 条, 异常边 4 条
2025-05-08 03:10:41,799 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_15_14476_14485.png
2025-05-08 03:10:42,057 - INFO - 成功保存时间段 14476-14485 的可视化结果
2025-05-08 03:10:42,058 - INFO - 
正在处理时间段 17/26: 15139-15141
2025-05-08 03:10:42,058 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:42,058 - INFO - 正在计算异常分数...
2025-05-08 03:10:42,058 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:42,058 - INFO - 正在为时间段 15139-15141 生成可视化
2025-05-08 03:10:42,058 - INFO - 正在为时间段 15139-15141 生成异常图可视化
2025-05-08 03:10:42,058 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:42,061 - DEBUG - 边统计: 正常边 418 条, 异常边 452 条
2025-05-08 03:10:42,126 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_16_15139_15141.png
2025-05-08 03:10:42,383 - INFO - 成功保存时间段 15139-15141 的可视化结果
2025-05-08 03:10:42,383 - INFO - 
正在处理时间段 18/26: 16199-16211
2025-05-08 03:10:42,384 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:42,384 - INFO - 正在计算异常分数...
2025-05-08 03:10:42,410 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 03:10:42,410 - INFO - 正在为时间段 16199-16211 生成可视化
2025-05-08 03:10:42,410 - INFO - 正在为时间段 16199-16211 生成异常图可视化
2025-05-08 03:10:42,411 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:42,414 - DEBUG - 边统计: 正常边 974 条, 异常边 18 条
2025-05-08 03:10:42,480 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_17_16199_16211.png
2025-05-08 03:10:42,742 - INFO - 成功保存时间段 16199-16211 的可视化结果
2025-05-08 03:10:42,742 - INFO - 
正在处理时间段 19/26: 16579-16581
2025-05-08 03:10:42,742 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 21, 22, 25, 28, 31}
2025-05-08 03:10:42,742 - INFO - 正在计算异常分数...
2025-05-08 03:10:42,742 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:42,742 - INFO - 正在为时间段 16579-16581 生成可视化
2025-05-08 03:10:42,742 - INFO - 正在为时间段 16579-16581 生成异常图可视化
2025-05-08 03:10:42,743 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:42,746 - DEBUG - 边统计: 正常边 566 条, 异常边 304 条
2025-05-08 03:10:42,812 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_18_16579_16581.png
2025-05-08 03:10:43,072 - INFO - 成功保存时间段 16579-16581 的可视化结果
2025-05-08 03:10:43,073 - INFO - 
正在处理时间段 20/26: 18019-18021
2025-05-08 03:10:43,073 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:43,073 - INFO - 正在计算异常分数...
2025-05-08 03:10:43,073 - INFO - 检测到的异常节点: set()
2025-05-08 03:10:43,073 - INFO - 正在为时间段 18019-18021 生成可视化
2025-05-08 03:10:43,073 - INFO - 正在为时间段 18019-18021 生成异常图可视化
2025-05-08 03:10:43,073 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:43,076 - DEBUG - 边统计: 正常边 700 条, 异常边 230 条
2025-05-08 03:10:43,233 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_19_18019_18021.png
2025-05-08 03:10:43,492 - INFO - 成功保存时间段 18019-18021 的可视化结果
2025-05-08 03:10:43,492 - INFO - 
正在处理时间段 21/26: 19081-19087
2025-05-08 03:10:43,492 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:43,492 - INFO - 正在计算异常分数...
2025-05-08 03:10:43,501 - INFO - 检测到的异常节点: {1, 2, 3, 4, 7, 9, 10, 12, 13, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 03:10:43,502 - INFO - 正在为时间段 19081-19087 生成可视化
2025-05-08 03:10:43,502 - INFO - 正在为时间段 19081-19087 生成异常图可视化
2025-05-08 03:10:43,502 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:43,505 - DEBUG - 边统计: 正常边 848 条, 异常边 144 条
2025-05-08 03:10:43,572 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_20_19081_19087.png
2025-05-08 03:10:43,834 - INFO - 成功保存时间段 19081-19087 的可视化结果
2025-05-08 03:10:43,834 - INFO - 
正在处理时间段 22/26: 19349-19829
2025-05-08 03:10:43,834 - INFO - 该时间段的真实异常节点: {1, 2, 3}
2025-05-08 03:10:43,834 - INFO - 正在计算异常分数...
2025-05-08 03:10:45,116 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 03:10:45,116 - INFO - 正在为时间段 19349-19829 生成可视化
2025-05-08 03:10:45,116 - INFO - 正在为时间段 19349-19829 生成异常图可视化
2025-05-08 03:10:45,117 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:45,120 - DEBUG - 边统计: 正常边 982 条, 异常边 10 条
2025-05-08 03:10:45,185 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_21_19349_19829.png
2025-05-08 03:10:45,449 - INFO - 成功保存时间段 19349-19829 的可视化结果
2025-05-08 03:10:45,449 - INFO - 
正在处理时间段 23/26: 20897-20902
2025-05-08 03:10:45,449 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
2025-05-08 03:10:45,449 - INFO - 正在计算异常分数...
2025-05-08 03:10:45,455 - INFO - 检测到的异常节点: {32, 33, 4, 6, 9, 10, 11, 12, 13, 15, 16, 19, 20, 21, 24, 26, 28}
2025-05-08 03:10:45,455 - INFO - 正在为时间段 20897-20902 生成可视化
2025-05-08 03:10:45,455 - INFO - 正在为时间段 20897-20902 生成异常图可视化
2025-05-08 03:10:45,455 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:45,458 - DEBUG - 边统计: 正常边 876 条, 异常边 54 条
2025-05-08 03:10:45,525 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_22_20897_20902.png
2025-05-08 03:10:45,784 - INFO - 成功保存时间段 20897-20902 的可视化结果
2025-05-08 03:10:45,784 - INFO - 
正在处理时间段 24/26: 21878-21892
2025-05-08 03:10:45,784 - INFO - 该时间段的真实异常节点: {18}
2025-05-08 03:10:45,784 - INFO - 正在计算异常分数...
2025-05-08 03:10:45,816 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 03:10:45,816 - INFO - 正在为时间段 21878-21892 生成可视化
2025-05-08 03:10:45,816 - INFO - 正在为时间段 21878-21892 生成异常图可视化
2025-05-08 03:10:45,817 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:10:45,820 - DEBUG - 边统计: 正常边 1052 条, 异常边 4 条
2025-05-08 03:10:45,889 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/value_times_range/machine-3-3/seg_23_21878_21892.png
2025-05-08 03:10:46,149 - INFO - 成功保存时间段 21878-21892 的可视化结果
2025-05-08 03:10:46,149 - INFO - 
正在处理时间段 25/26: 22339-22341
2025-05-08 03:10:46,149 - INFO - 该时间段的真实异常节点: {10, 11, 12, 13}
