2025-05-07 20:10:21,277 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 20:10:21,277 - INFO - 当前评分模式: ['deviation']
2025-05-07 20:10:21,277 - INFO - 
==================================================
2025-05-07 20:10:21,277 - INFO - 开始执行网格搜索...
2025-05-07 20:10:21,284 - INFO - [machine-1-1] Starting grid search...
2025-05-07 20:11:12,387 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 20:48:58,239 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.1207, R=0.7000, F1=0.2059
2025-05-07 20:48:58,239 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.1176, R=0.6667, F1=0.2000
2025-05-07 20:48:58,240 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=1.5, P=0.1258, R=0.6667, F1=0.2116
2025-05-07 20:48:58,240 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=2.0, P=0.1299, R=0.6667, F1=0.2174
2025-05-07 20:49:15,002 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.1208, R=0.6000, F1=0.2011
2025-05-07 20:49:15,003 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.1216, R=0.6000, F1=0.2022
2025-05-07 20:49:15,004 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.1333, R=0.6000, F1=0.2182
2025-05-07 20:49:15,004 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.1364, R=0.6000, F1=0.2222
2025-05-07 20:49:15,004 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.1364, R=0.6000, F1=0.2222
2025-05-07 20:49:15,004 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.1406, R=0.6000, F1=0.2278
2025-05-07 20:49:15,005 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.1429, R=0.6000, F1=0.2308
2025-05-07 20:49:15,010 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.1440, R=0.6000, F1=0.2323
2025-05-07 20:49:15,724 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.1452, R=0.6000, F1=0.2338
2025-05-07 20:49:15,725 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.1463, R=0.6000, F1=0.2353
2025-05-07 20:49:15,725 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.1472, R=0.8000, F1=0.2487
2025-05-07 20:49:15,725 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.1452, R=0.6000, F1=0.2338
2025-05-07 20:49:16,083 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.1518, R=0.5667, F1=0.2394
2025-05-07 20:49:38,371 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.1545, R=0.5667, F1=0.2429
2025-05-07 20:49:44,063 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.1635, R=0.5667, F1=0.2537
2025-05-07 20:49:44,063 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.1500, R=0.5000, F1=0.2308
2025-05-07 20:49:44,063 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.1531, R=0.5000, F1=0.2344
2025-05-07 20:49:44,063 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.1613, R=0.5000, F1=0.2439
2025-05-07 20:49:44,064 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.1630, R=0.5000, F1=0.2459
2025-05-07 20:49:44,064 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.1667, R=0.5000, F1=0.2500
2025-05-07 20:49:44,064 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.1705, R=0.5000, F1=0.2542
2025-05-07 20:49:52,566 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.1705, R=0.5000, F1=0.2542
2025-05-07 20:49:52,567 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.1744, R=0.5000, F1=0.2586
2025-05-07 20:49:52,567 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.1765, R=0.5000, F1=0.2609
2025-05-07 20:49:52,567 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.1765, R=0.5000, F1=0.2609
2025-05-07 20:49:52,567 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.1472, R=0.8000, F1=0.2487
2025-05-07 20:49:52,567 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.1452, R=0.6000, F1=0.2338
2025-05-07 20:49:52,567 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.1518, R=0.5667, F1=0.2394
2025-05-07 20:49:52,567 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.1545, R=0.5667, F1=0.2429
2025-05-07 20:49:55,987 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.1635, R=0.5667, F1=0.2537
2025-05-07 20:49:55,987 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.1500, R=0.5000, F1=0.2308
2025-05-07 20:49:56,437 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.1531, R=0.5000, F1=0.2344
2025-05-07 20:49:56,438 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.1613, R=0.5000, F1=0.2439
2025-05-07 20:49:59,723 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.1630, R=0.5000, F1=0.2459
2025-05-07 20:49:59,723 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.1667, R=0.5000, F1=0.2500
2025-05-07 20:50:00,240 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.1705, R=0.5000, F1=0.2542
2025-05-07 20:50:00,240 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.1705, R=0.5000, F1=0.2542
2025-05-07 20:50:00,241 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.1744, R=0.5000, F1=0.2586
2025-05-07 20:50:04,838 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.1765, R=0.5000, F1=0.2609
2025-05-07 20:50:04,839 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.1765, R=0.5000, F1=0.2609
2025-05-07 20:50:07,718 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.1472, R=0.8000, F1=0.2487
2025-05-07 20:50:08,452 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.1452, R=0.6000, F1=0.2338
2025-05-07 20:50:12,079 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.1518, R=0.5667, F1=0.2394
2025-05-07 20:50:12,079 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.1545, R=0.5667, F1=0.2429
2025-05-07 20:50:14,309 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.1635, R=0.5667, F1=0.2537
2025-05-07 20:50:14,310 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.1500, R=0.5000, F1=0.2308
2025-05-07 20:50:14,442 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.1531, R=0.5000, F1=0.2344
2025-05-07 20:50:15,791 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.1613, R=0.5000, F1=0.2439
2025-05-07 20:50:15,792 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.1630, R=0.5000, F1=0.2459
2025-05-07 20:50:18,552 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.1667, R=0.5000, F1=0.2500
2025-05-07 20:50:22,993 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.1705, R=0.5000, F1=0.2542
2025-05-07 20:50:22,994 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.1705, R=0.5000, F1=0.2542
2025-05-07 20:50:28,526 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.1744, R=0.5000, F1=0.2586
2025-05-07 20:50:28,526 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.1765, R=0.5000, F1=0.2609
2025-05-07 20:50:28,526 - INFO - [machine-3-4.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.1765, R=0.5000, F1=0.2609
2025-05-07 20:50:28,667 - INFO - [machine-3-8] Starting grid search...
2025-05-07 20:51:49,439 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:51:51,499 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,023 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,024 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,024 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,024 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,025 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,025 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,025 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,025 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,025 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,026 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,026 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,026 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,026 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,026 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,027 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,027 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,028 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,028 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,028 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,028 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:03,029 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,227 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,228 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,229 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,229 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,229 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,230 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,230 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.0, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,230 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,230 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,230 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,231 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,232 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:10,232 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:52:56,007 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:05,969 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:07,784 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:07,785 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:08,903 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:10,841 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:10,843 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:18,035 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:18,037 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:18,037 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:18,038 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,404 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,406 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,407 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,407 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,407 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,408 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,408 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,408 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,408 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,409 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,409 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:21,409 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,744 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,747 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,747 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,747 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,747 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,747 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,747 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:25,747 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:26,343 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:26,343 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:26,482 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:26,483 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:53:28,506 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:10,375 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:22,831 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:29,992 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:29,994 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:29,994 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:29,994 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:31,360 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:31,361 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:35,354 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:35,355 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:35,355 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:35,879 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:35,879 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:36,085 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:36,115 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:36,116 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:38,739 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:41,017 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:41,019 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:41,019 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,750 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,751 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,752 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,752 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=2.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,752 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=3.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,752 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=3.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,753 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=4.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,753 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=4.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,753 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=5.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,753 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=5.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,754 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=6.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,754 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=6.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:53,754 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.3, threshold=7.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:54,318 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:54,319 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:54:54,320 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:55:29,328 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.3235, R=0.9821, F1=0.4867
2025-05-07 20:55:38,003 - INFO - [machine-3-8.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.3235, R=0.9821, F1=0.4867
