2025-04-16 12:44:10,746 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:44:10,746 - INFO - 当前评分模式: ['range_ratio']
2025-04-16 12:44:10,746 - INFO - 
==================================================
2025-04-16 12:44:10,747 - INFO - 开始执行网格搜索...
2025-04-16 12:44:10,749 - INFO - [omi-1] Starting grid search...
2025-04-16 12:44:13,872 - INFO - [omi-1.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 12:51:04,975 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.5, P=0.5000, R=0.6531, F1=0.5664
2025-04-16 12:51:05,261 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.0, P=0.4754, R=0.5918, F1=0.5273
2025-04-16 12:51:07,060 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.5, P=0.4754, R=0.5918, F1=0.5273
2025-04-16 12:51:07,320 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.0, P=0.4754, R=0.5918, F1=0.5273
2025-04-16 12:51:07,811 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.5, P=0.4746, R=0.5714, F1=0.5185
2025-04-16 12:51:07,892 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.0, P=0.4746, R=0.5714, F1=0.5185
2025-04-16 12:51:10,056 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.5, P=0.4746, R=0.5714, F1=0.5185
2025-04-16 12:51:10,246 - INFO - [omi-5.txt] mode=range_ratio, corr_threshold=0.5, threshold=7.0, P=0.4746, R=0.5714, F1=0.5185
2025-04-16 12:51:10,262 - INFO - [omi-6] Starting grid search...
2025-04-16 12:51:13,419 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:13,420 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:13,455 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.0, P=0.2622, R=0.9773, F1=0.4135
2025-04-16 12:51:13,455 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.5, P=0.2638, R=0.9773, F1=0.4155
2025-04-16 12:51:15,268 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.0, P=0.2704, R=0.9773, F1=0.4236
2025-04-16 12:51:15,392 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-16 12:51:15,393 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.0, P=0.2632, R=0.9091, F1=0.4082
2025-04-16 12:51:15,492 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.5, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:17,281 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.0, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:17,340 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.5, P=0.2550, R=0.8636, F1=0.3938
2025-04-16 12:51:17,370 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.0, P=0.2568, R=0.8636, F1=0.3958
2025-04-16 12:51:17,431 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.5, P=0.2603, R=0.8636, F1=0.4000
2025-04-16 12:51:19,753 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.0, P=0.2621, R=0.8636, F1=0.4021
2025-04-16 12:51:19,754 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.5, P=0.2587, R=0.8409, F1=0.3957
2025-04-16 12:51:20,043 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.1, threshold=7.0, P=0.2535, R=0.8182, F1=0.3871
2025-04-16 12:51:20,043 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:22,673 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:22,674 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.0, P=0.2622, R=0.9773, F1=0.4135
2025-04-16 12:51:23,028 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.5, P=0.2638, R=0.9773, F1=0.4155
2025-04-16 12:51:23,311 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.0, P=0.2704, R=0.9773, F1=0.4236
2025-04-16 12:51:25,554 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-16 12:51:25,555 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.0, P=0.2632, R=0.9091, F1=0.4082
2025-04-16 12:51:25,717 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.5, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:26,200 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.0, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:28,430 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.5, P=0.2550, R=0.8636, F1=0.3938
2025-04-16 12:51:28,503 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.0, P=0.2568, R=0.8636, F1=0.3958
2025-04-16 12:51:28,702 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.5, P=0.2603, R=0.8636, F1=0.4000
2025-04-16 12:51:29,419 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.0, P=0.2621, R=0.8636, F1=0.4021
2025-04-16 12:51:31,387 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.5, P=0.2587, R=0.8409, F1=0.3957
2025-04-16 12:51:31,388 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.2, threshold=7.0, P=0.2535, R=0.8182, F1=0.3871
2025-04-16 12:51:31,707 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:32,333 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:33,810 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.0, P=0.2622, R=0.9773, F1=0.4135
2025-04-16 12:51:34,517 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.5, P=0.2638, R=0.9773, F1=0.4155
2025-04-16 12:51:34,539 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.0, P=0.2704, R=0.9773, F1=0.4236
2025-04-16 12:51:35,484 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-16 12:51:36,872 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.0, P=0.2632, R=0.9091, F1=0.4082
2025-04-16 12:51:37,290 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.5, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:37,565 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.0, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:38,123 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.5, P=0.2550, R=0.8636, F1=0.3938
2025-04-16 12:51:39,920 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.0, P=0.2568, R=0.8636, F1=0.3958
2025-04-16 12:51:40,198 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.5, P=0.2603, R=0.8636, F1=0.4000
2025-04-16 12:51:40,225 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.0, P=0.2621, R=0.8636, F1=0.4021
2025-04-16 12:51:40,502 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.5, P=0.2587, R=0.8409, F1=0.3957
2025-04-16 12:51:42,894 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.3, threshold=7.0, P=0.2535, R=0.8182, F1=0.3871
2025-04-16 12:51:42,895 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:43,294 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-04-16 12:51:43,532 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.0, P=0.2622, R=0.9773, F1=0.4135
2025-04-16 12:51:45,447 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.5, P=0.2638, R=0.9773, F1=0.4155
2025-04-16 12:51:46,046 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.0, P=0.2704, R=0.9773, F1=0.4236
2025-04-16 12:51:46,382 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-16 12:51:46,383 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.0, P=0.2632, R=0.9091, F1=0.4082
2025-04-16 12:51:48,444 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.5, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:49,117 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.0, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 12:51:49,200 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.5, P=0.2550, R=0.8636, F1=0.3938
2025-04-16 12:51:49,314 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.0, P=0.2568, R=0.8636, F1=0.3958
2025-04-16 12:51:51,171 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.5, P=0.2603, R=0.8636, F1=0.4000
2025-04-16 12:51:52,296 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.0, P=0.2621, R=0.8636, F1=0.4021
2025-04-16 12:51:52,663 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.5, P=0.2587, R=0.8409, F1=0.3957
2025-04-16 12:51:52,665 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.4, threshold=7.0, P=0.2535, R=0.8182, F1=0.3871
2025-04-16 12:51:53,870 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.0, P=0.2431, R=0.7955, F1=0.3723
2025-04-16 12:51:54,802 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.5, P=0.2431, R=0.7955, F1=0.3723
2025-04-16 12:51:55,501 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.0, P=0.2431, R=0.7955, F1=0.3723
2025-04-16 12:51:55,502 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.5, P=0.2230, R=0.7045, F1=0.3388
2025-04-16 12:51:57,115 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.0, P=0.2366, R=0.7045, F1=0.3543
2025-04-16 12:51:57,652 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.5, P=0.2362, R=0.6818, F1=0.3509
2025-04-16 12:51:58,348 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.0, P=0.2358, R=0.6591, F1=0.3473
2025-04-16 12:51:58,506 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.5, P=0.2333, R=0.6364, F1=0.3415
2025-04-16 12:51:59,888 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.0, P=0.2288, R=0.6136, F1=0.3333
2025-04-16 12:52:00,469 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.5, P=0.2500, R=0.6136, F1=0.3553
2025-04-16 12:52:01,186 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.0, P=0.2547, R=0.6136, F1=0.3600
2025-04-16 12:52:01,699 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.5, P=0.2500, R=0.5909, F1=0.3514
2025-04-16 12:52:02,623 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.0, P=0.2574, R=0.5909, F1=0.3586
2025-04-16 12:52:03,485 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.5, P=0.2551, R=0.5682, F1=0.3521
2025-04-16 12:52:03,892 - INFO - [omi-6.txt] mode=range_ratio, corr_threshold=0.5, threshold=7.0, P=0.2604, R=0.5682, F1=0.3571
2025-04-16 12:52:03,911 - INFO - [omi-7] Starting grid search...
2025-04-16 12:52:06,821 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:06,914 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:06,914 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:06,924 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:08,615 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:08,691 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:08,706 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:08,758 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:10,409 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:10,534 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:10,536 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:10,625 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:12,404 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:12,629 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:12,630 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.1, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:12,632 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:15,377 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:15,378 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:15,656 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:15,657 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:18,078 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:18,079 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:18,079 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:18,293 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:20,795 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:20,796 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:20,826 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:21,036 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:23,625 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:23,626 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.2, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:23,626 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:23,765 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:26,422 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:26,422 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:26,424 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:26,899 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:28,914 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:28,998 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:29,110 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:29,805 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:31,326 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:31,766 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:31,767 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:32,443 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:33,838 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.3, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:34,641 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:34,642 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:35,039 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:36,688 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:36,811 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:37,516 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:37,863 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:39,568 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:39,570 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:40,055 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:40,624 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:42,396 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:42,690 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:42,986 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:43,255 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.4, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 12:52:45,312 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:45,314 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:45,325 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:45,692 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:47,600 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:48,432 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:48,433 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:48,433 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:49,949 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:50,919 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-16 12:52:50,919 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.0, P=1.0000, R=0.8718, F1=0.9315
2025-04-16 12:52:51,125 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.5, P=1.0000, R=0.8718, F1=0.9315
2025-04-16 12:52:52,250 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.0, P=1.0000, R=0.8718, F1=0.9315
2025-04-16 12:52:53,430 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.5, P=1.0000, R=0.8718, F1=0.9315
2025-04-16 12:52:53,536 - INFO - [omi-7.txt] mode=range_ratio, corr_threshold=0.5, threshold=7.0, P=1.0000, R=0.8718, F1=0.9315
2025-04-16 12:52:53,553 - INFO - [omi-8] Starting grid search...
2025-04-16 12:52:56,516 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-16 12:52:56,546 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-16 12:52:56,590 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-16 12:52:56,591 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-16 12:52:58,359 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-16 12:52:58,397 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-16 12:52:58,402 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-16 12:52:58,467 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.5, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:53:00,185 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.0, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:53:00,212 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.5, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:53:00,237 - INFO - [omi-8.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.0, P=0.3590, R=0.9032, F1=0.5138
